chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
0.43250424,0.13275112,2198.5048742476088,2005.8773078800057,4446.356446824207,0.12839302559017027,-62.21819,115.20072,-42.815033,54.31106,-24.88396,20.133108,-21.639133,20.847036,-8.3987,20.328602,-10.731801,9.669686,-14.547392,6.932939,-7.4813604,5.973085,-3.4757648,6.5742908,-6.577369,2.9633865,metal
0.4825492,0.21233073,2795.6746741322545,2321.7588424214873,5455.575344215606,0.16373219209558823,0.37349737,79.70633,-30.638968,61.07577,-17.464642,26.695745,-21.258287,22.35319,-13.023766,17.867393,-13.381073,19.257633,-10.976209,10.706493,-9.433651,7.660084,-8.689539,3.1708357,-6.8286395,3.8781013,metal
0.43851197,0.09044781,2683.329925042629,2126.7478903554274,4972.6949307940695,0.17731298676954335,-110.87448,83.18676,-45.257427,56.596424,-7.4923544,19.979755,-13.402861,21.218973,-15.71974,18.087412,-18.12701,12.930389,-17.24171,3.3319182,-7.5791416,5.8677907,-7.949427,6.8205423,-5.672731,1.3515627,metal
0.5108508,0.23063754,2699.980049142347,2240.17995020246,5157.935477336494,0.17150160845588236,8.79297,82.823204,-30.564281,66.71608,-16.359282,16.568218,-10.763801,29.540407,-25.089777,16.821932,-11.392603,12.7859,-13.347067,9.802606,-14.256787,9.601154,-8.031881,5.1873074,-2.9507003,4.4044585,metal
0.40688816,0.09048659,2707.5423665716226,2235.0475160780124,5292.017999891157,0.16091248125483745,-104.68676,87.735695,-33.242126,48.456833,-28.924986,22.51373,-24.994108,20.534803,-12.07721,18.25662,-15.190194,10.294038,-13.897689,10.2869,-4.6970425,9.943592,-5.6209707,4.7915606,-11.67811,2.9583416,metal
0.51017773,0.20699105,3114.329793935282,2411.5957201103206,5830.064746396091,0.19579171101006193,1.1746389,66.64868,-23.702896,60.944363,-18.885221,29.745417,-17.54929,21.030996,-11.191259,18.808363,-13.065931,19.950945,-10.563495,10.513773,-9.3363695,8.415617,-6.657996,5.0049186,-6.474301,7.6110287,metal
0.46137363,0.18442486,2459.3807747248898,2221.3829014466087,5024.202952665441,0.1428422957381966,-15.687386,100.098274,-37.590458,45.971,-20.773737,25.637007,-18.64387,26.516623,-20.16317,21.12962,-13.649133,10.978789,-15.535991,3.681421,-7.7146096,3.9337354,-8.12184,6.954766,-2.0548265,3.9079614,metal
0.502444,0.2489358,2987.2017926625704,2408.7557346459994,5629.0576285253,0.17751366582817338,16.498144,71.17403,-22.343836,60.273594,-18.556435,27.622684,-12.409244,16.955914,-8.73399,17.861544,-13.475232,18.930727,-11.024661,9.911685,-7.3751435,6.735554,-5.955689,3.81493,-6.191193,7.1693306,metal
0.6049745,0.11428379,2803.3032043751823,2183.2462667935056,5262.743176912007,0.17691276243227555,-64.107925,74.52599,-45.968002,65.855095,-14.676303,23.849155,-13.777111,37.7623,-10.587832,21.39044,-9.345858,17.91302,-10.791604,11.354604,-11.166747,8.709755,-8.963811,3.229737,-5.745522,2.4206762,metal
0.51906675,0.11219081,2685.8291745827923,2317.5266104972716,5331.467761343847,0.16050318667763158,-71.27534,82.33836,-30.17323,56.464294,-10.875072,26.82275,-15.808304,25.348274,-15.630503,17.768711,-13.055728,14.628012,-14.275042,9.547383,-10.368048,8.101744,-7.4639072,5.4308796,-4.4021826,3.0511744,metal
0.37923384,0.15433325,2099.3502081908823,2062.5313354447185,4450.38142248573,0.08829727409055728,-99.77965,102.12207,-23.655642,63.08262,-8.785433,30.73993,-9.646097,14.164797,0.3726571,13.223106,-10.096967,9.193242,-4.932152,2.3094268,-7.185385,-1.0914272,-4.9282236,6.3270736,-5.055402,-9.303228,metal
0.49589503,0.1172756,2658.2188462959766,2345.8279592545605,5358.7425964166505,0.152409131312887,-75.01831,81.17256,-20.199926,68.304726,-11.342597,23.670305,-19.834023,24.183435,-13.177372,22.286407,-11.556871,13.55321,-15.058013,3.302359,-10.513962,5.075372,-10.686498,3.8659294,-4.944836,3.2599394,metal
0.5244218,0.21750559,2980.160116271462,2297.4092335076393,5461.808639857053,0.19402490385545665,10.01106,74.12018,-32.23159,62.772324,-23.32492,30.028402,-14.876241,20.15313,-12.141148,19.180307,-14.977439,18.800049,-12.278637,11.281032,-9.482024,7.924271,-5.6097245,4.6561403,-5.2802196,6.826087,metal
0.4366056,0.09364971,2463.4494582050966,2037.300178784003,4547.580834734182,0.15180860584365324,-93.59134,89.89402,-55.902695,51.637325,-5.558396,28.777815,-13.892873,27.350773,-15.316164,22.829412,-12.410712,9.704986,-19.730852,-0.77918744,-9.100343,12.41412,-5.453556,4.238625,-10.8701935,-2.9501216,metal
0.51678914,0.26716456,3338.669549044171,2697.0449706569257,6670.7596628289475,0.18681330725135448,22.813816,60.81909,-6.4107738,53.192284,-13.250526,27.924463,-14.319424,29.69412,-17.342934,20.313677,-9.7461605,17.133959,-8.26537,8.699249,-10.187819,8.035244,-8.118927,4.91807,-2.4821692,3.202052,metal
0.4696017,0.0953466,2760.342381683784,2242.7379917564763,5260.1848590484715,0.17124877551760836,-86.27023,76.75911,-42.356274,53.999104,-8.330258,29.407862,-7.9087305,26.661465,-14.234941,18.466795,-17.955868,9.869916,-19.038647,6.477254,-8.355194,4.881691,-11.782924,1.6698998,-10.605783,-3.7786944,metal
0.47251746,0.12730838,2710.046718960873,2264.040229064905,5322.6094815753195,0.14390615929760062,-74.930435,79.14186,-40.912487,54.72062,-9.683361,37.261475,-14.976005,20.937372,-17.431295,16.582232,-11.095817,15.470194,-11.143389,10.473645,-6.3828206,5.5478888,-7.29011,2.9126554,-0.5690331,-2.834362,metal
0.4770043,0.22445607,2889.2745891447994,2337.500799495277,5485.266831341912,0.17660928732101394,9.612599,76.345825,-31.275438,56.887745,-20.73966,27.254444,-16.64428,19.372133,-13.922549,19.66951,-16.064049,17.490234,-12.959961,11.716283,-11.183552,5.478863,-8.587832,4.1037006,-4.4196367,8.829624,metal
0.45595163,0.26598838,1443.9436096106108,1726.935516744757,3286.646792763158,0.046570013182082044,-90.7047,128.03145,-34.762016,73.75541,4.3358197,28.097118,-0.528384,17.356289,4.38969,12.314994,2.2703788,5.679951,-6.7684245,-0.4774753,-0.2847348,5.875542,-3.9548364,-1.2923449,3.5097082,-1.2530525,metal
0.3698008,0.19878227,2218.499205435564,2226.12293771312,4779.587765153347,0.10698310214299536,-45.843933,108.013725,-11.740544,66.32776,-30.207605,9.2367,-25.772972,21.87735,-17.929054,10.275843,-14.119919,18.74677,-14.2388315,-2.237886,-5.778148,-5.8649893,-2.5429697,1.4795749,-5.616363,-2.8201232,metal
0.58136714,0.06947105,2939.529800244255,2522.7270587232188,5806.8482201165825,0.16837313153057276,-108.09747,65.77733,-20.841003,47.559593,0.8536282,8.991208,-3.2142599,20.978045,-10.349271,7.8764496,-8.126471,12.045557,-9.155128,7.0092583,-8.752738,5.7859516,-12.369431,3.4414165,-7.3785267,4.871621,metal
0.45689827,0.097560614,2269.195809921602,1928.8258972738681,4186.549684506821,0.13738125544214397,-100.42865,104.687256,-57.258125,56.590775,-5.5367723,22.836327,-6.167543,23.090933,-19.069185,17.792307,-13.767806,9.958693,-14.848816,0.3448939,-7.325637,6.975784,-12.664745,-0.5582003,-11.753996,-1.5418621,metal
0.4990352,0.23245998,3108.6767565401215,2361.285861644137,5699.065538530379,0.19692586892898606,10.46768,63.71505,-28.434465,62.601223,-19.601042,28.82345,-15.230561,19.297329,-10.69957,18.856491,-12.71232,18.030092,-10.830204,12.705911,-6.1213317,9.256771,-7.143946,4.64053,-6.5071797,7.8590612,metal
0.4876697,0.15017863,2751.926423435394,2205.63826949569,5234.401681622485,0.16671025420859134,-43.064682,75.397606,-47.840973,53.023735,-12.337867,36.87316,-8.28772,28.40454,-14.531338,22.106436,-7.3557463,15.97535,-13.140839,12.263161,-10.449837,5.9393992,-6.683143,5.279664,-2.331793,3.5936804,metal
0.5418777,0.1181039,3048.5052057998873,2358.8824139471512,5662.490759693063,0.19654038373161764,-58.72036,70.55818,-19.421352,73.593155,-27.765425,23.759441,-17.90417,21.222898,-16.94942,16.136871,-15.223488,14.874156,-18.705826,11.308096,-14.637608,4.3117094,-12.7187805,1.1689208,-8.019436,0.91980964,metal
0.58092386,0.11375342,2656.165733706926,2337.227556587653,5325.867795206076,0.15877568389609134,-75.51751,81.91142,-22.081081,69.877,-11.740438,25.740246,-18.518965,27.02771,-14.085998,22.13411,-12.107688,14.951658,-13.525078,5.8154855,-10.154532,6.781167,-10.48783,4.3725295,-5.4660206,2.9706361,metal
0.34193188,0.16628256,2090.4594584373685,2065.2601325757073,4393.290101042473,0.09332936762287151,-67.89626,108.934105,-33.84926,50.502457,-21.373014,21.500319,-14.890105,11.634114,-19.267109,10.540525,-13.92236,5.5628266,-14.436232,1.9926131,-14.666116,-3.0274563,-13.95539,-2.0799775,-9.063075,-7.5461555,metal
0.5272756,0.19530222,2576.107537052409,2237.1069520691894,5058.119414243904,0.13178756288699692,-43.716743,82.74609,-29.634932,70.41971,-21.612555,31.16526,2.0789452,28.88349,-2.6835518,19.90194,-6.94059,19.136198,-7.3723607,7.891117,-13.863939,4.059309,-6.876037,-1.7961832,1.4668609,4.5396914,metal
0.4146484,0.048858766,2742.97005055359,2450.8153919409297,5626.015980251064,0.14287668706462847,-197.24265,74.135826,-10.732934,54.719276,-7.5989184,18.415987,-18.87797,11.601353,-14.568,18.417076,-16.47915,12.569827,-10.470822,12.355381,-6.2587886,10.49567,-7.0594673,3.7297091,-3.2354376,0.6581139,metal
0.46768618,0.18227965,2442.6700033077755,2102.9788876670614,4728.971404556889,0.14985396913699692,-15.622626,99.13169,-45.622692,55.021473,-18.016518,23.890497,-19.60334,27.33491,-15.09996,18.792261,-16.151487,9.21564,-16.218187,5.4411445,-4.6560435,6.2786555,-4.701227,7.4452233,-5.8759637,-0.6940045,metal
0.44094372,0.14909758,2741.086952229798,2302.147296184746,5409.3672902960525,0.15998467129450464,-42.02993,86.998,-27.519882,62.60779,-27.02055,32.348595,-18.955395,22.138983,-14.33114,19.516882,-10.970767,16.759539,-12.395561,10.520514,-6.721216,6.517083,-9.209883,6.571162,-5.786406,1.3288355,metal
0.517647,0.19039944,2138.240246747415,1970.6705014339861,4201.149596223152,0.12199056997387771,-19.135782,118.842636,-52.170376,42.712044,-21.5773,27.695185,-14.619277,27.023914,-17.138739,18.976408,-10.770826,9.391385,-4.661059,1.0903963,-5.0440955,4.053998,-6.41968,1.9957598,-5.504406,0.45868543,metal
0.39583865,0.11197951,2292.510290744662,2149.265803381687,4819.912521315064,0.12365873826915634,-79.07527,106.81676,-38.75978,39.854446,-26.757378,32.46526,-15.021737,29.701921,-11.371071,13.770958,-14.502706,16.169477,-3.0626535,3.566323,-17.280031,-2.132361,-12.57326,-1.2415168,-1.201715,9.030017,metal
0.45689827,0.097560614,2269.195809921602,1928.8258972738681,4186.549684506821,0.13738125544214397,-100.42865,104.687256,-57.258125,56.590775,-5.5367723,22.836327,-6.167543,23.090933,-19.069185,17.792307,-13.767806,9.958693,-14.848816,0.3448939,-7.325637,6.975784,-12.664745,-0.5582003,-11.753996,-1.5418621,metal
0.4691472,0.13624883,2254.451747982022,2070.908728642475,4381.173507643189,0.12015875943304953,-82.50126,97.34412,-34.373585,71.40592,-3.2831824,17.367373,-9.023832,16.01118,-19.003857,12.078761,-9.568192,13.949616,-14.460563,7.954933,-7.123618,5.177264,-7.2045445,0.66760653,-4.8388996,-2.1070077,metal
0.43396315,0.0504414,3237.576392654718,2573.2144093958636,6229.395665029992,0.1981254081607972,-140.7783,55.923157,-12.291191,44.319008,-10.604771,10.867444,-0.95333475,22.243965,-9.378978,15.246445,-3.0641425,9.072361,-8.798301,8.746224,-12.113971,5.550327,-12.49319,6.3504667,-3.8611655,4.7257943,metal
0.43656766,0.13647573,2502.5342481859757,2133.931627896007,4761.48787460091,0.14816085768188855,-61.907036,93.03636,-39.96771,56.14796,-19.685198,23.381887,-7.6440945,17.719402,-19.306637,17.783297,-13.095866,14.301978,-13.079706,5.447866,-10.795583,3.732999,-10.746842,1.273748,-4.612355,0.33479154,metal
0.5185317,0.18819803,2493.9383740127623,2286.39257382821,5105.485794492551,0.12823996529121517,-51.584152,86.15932,-20.28268,59.05158,-10.889933,27.533499,-11.25417,23.941713,-11.55746,13.293803,-9.016419,13.907335,-10.740367,8.386071,-7.0909276,8.215174,-6.1754866,3.802813,-1.9112833,0.8906285,metal
0.5338851,0.2398198,2716.8331745213422,2208.6739200618445,5122.777356599507,0.16221897373258515,4.007581,83.274345,-37.258846,62.334545,-14.855903,23.4053,-10.465684,16.790583,-7.9484053,16.29695,-11.256233,13.319225,-7.8180065,6.4232235,-5.477012,4.675414,-5.141711,3.0196288,-2.7726502,3.8143523,metal
0.4310416,0.21744712,2908.260266485554,2286.246871539177,5405.6423128204815,0.17811948227070434,-1.9254109,72.69556,-32.789642,63.592033,-18.557953,25.872955,-13.854105,18.064384,-11.945406,19.657593,-13.961472,18.737661,-11.190176,7.9533334,-10.283534,5.310404,-9.025781,4.315321,-5.6433825,8.725261,metal
0.5092077,0.10460098,2709.5400662447228,2194.487062440739,5081.527606031105,0.16644079249709753,-74.11553,80.12189,-46.984425,51.01986,-9.138492,31.765636,-6.376152,24.85552,-19.14261,20.790123,-11.669212,13.848666,-16.47486,7.748832,-10.6138525,7.497552,-10.351636,4.983658,-8.210215,1.2308667,metal
0.5132023,0.13158989,2378.3920475708815,2092.439556858862,4748.562952756143,0.1413173616486068,-57.683388,101.43233,-41.485245,55.1306,-23.34928,28.151098,-12.139105,18.150204,-15.429839,11.888646,-10.803695,9.394469,-12.284428,4.809484,-12.406642,5.4261503,-8.844725,0.0592812,-3.1784744,-3.361844,metal
0.47880808,0.23138711,2410.986411509785,2227.7060388833856,4950.420065487132,0.12833369110390866,-16.706278,94.11414,-32.7863,61.490444,-10.101552,34.223568,-11.971187,28.200222,-15.321426,19.32545,-8.278708,17.934834,-7.455648,12.818329,-6.1901646,6.3816876,-6.894108,4.45563,-4.1618023,4.2254467,metal
0.47693357,0.09726957,2922.908394647605,2620.8528873384016,6036.988495156492,0.15290156975619196,-80.14728,64.84362,-15.4656,46.839314,7.9110203,21.762014,-2.1760788,21.986689,-7.7126274,11.144746,-4.2870846,11.442518,-10.365105,11.727381,-7.095706,5.931137,-9.025644,5.5059457,-6.201168,3.1252632,metal
0.6346607,0.06345061,3403.0755097954175,2825.0930369608777,6902.816592945772,0.19242362857972137,-107.129585,47.660187,-8.620708,38.398926,8.458258,9.54455,1.0175123,20.74903,0.71484905,11.783107,1.1646875,11.063398,-2.529399,7.581269,-4.199112,7.0764894,-6.6205163,4.546639,-4.262467,4.2896204,metal
0.4849302,0.11093488,2986.823467315232,2458.9986179482075,5818.289817597475,0.16926541638448142,-76.78499,68.00349,-11.247029,76.363235,-17.476347,25.336971,-17.900312,20.368681,-21.420488,14.217725,-15.768945,12.524236,-18.507433,10.831447,-13.703334,4.864304,-11.980359,1.6491083,-7.645301,2.2255213,metal
0.48765814,0.20718965,2718.481020565502,2270.645535830712,5227.210058442579,0.14377388496517027,-24.911848,77.543625,-30.417301,68.36967,-6.524643,24.6945,-9.805858,19.518623,-11.461867,18.592081,-14.161357,14.448354,-5.920214,9.08153,-7.698092,5.832566,-6.617128,2.292533,-7.4986577,5.7593102,metal
0.48021376,0.2567308,2029.838779673465,1929.5737681834808,4223.366128549487,0.10000733177728328,-35.73135,115.466896,-40.631664,75.38111,-12.545452,21.839254,1.8210292,15.605564,-0.173172,10.234974,-11.762732,15.405225,-12.471008,4.6235504,-2.470627,-1.6684321,-0.3332341,-7.7724237,0.9960804,-4.1807895,metal
0.48351958,0.040842734,2723.644292308425,2399.629391000356,5495.000105819466,0.13497272881191952,-201.17038,76.82515,-14.830626,68.75314,-12.95295,36.95549,-10.98254,23.685738,-12.256573,16.672417,-11.068587,15.556435,-11.18457,10.567686,-3.8928823,7.0718303,-9.825485,2.655147,-9.00015,-2.2275777,metal
0.43017212,0.08803666,2389.4350405557316,2027.283197639479,4448.281435184065,0.1442818184017028,-135.51762,93.37061,-43.314278,59.227753,-8.516593,20.944653,-6.532816,21.889866,-18.970129,17.050318,-15.884877,11.082778,-18.48888,-0.826837,-5.6172304,4.6652665,-8.734545,2.113998,-8.564519,0.21051933,metal
0.5270196,0.31272745,2250.8905487248117,2390.116465478657,5112.4440857500485,0.09467932166698917,3.6422343,104.75209,-0.8226447,55.941105,-29.222486,31.255442,-14.195287,20.202589,-8.280901,15.181638,-14.587307,15.663606,-12.990428,15.283536,-6.9285975,9.860408,-6.502115,4.901696,-0.775971,6.457592,metal
0.5092077,0.10460098,2709.5400662447228,2194.487062440739,5081.527606031105,0.16644079249709753,-74.11553,80.12189,-46.984425,51.01986,-9.138492,31.765636,-6.376152,24.85552,-19.14261,20.790123,-11.669212,13.848666,-16.47486,7.748832,-10.6138525,7.497552,-10.351636,4.983658,-8.210215,1.2308667,metal
0.46657756,0.05838335,2964.5694774912263,2758.3968686086223,6187.337586016109,0.14055924076044893,-149.98433,67.907,-6.6888485,32.084488,6.0797987,12.23563,9.134745,10.182917,3.7711067,10.5964,0.7727522,7.715685,-1.158373,-3.3025763,-7.533149,0.41751122,-4.0058594,1.2608818,1.4787948,5.482005,metal
0.5405549,0.12572911,2315.8697989887996,2066.663280190379,4616.630417200803,0.13954412974071206,-58.221924,105.824524,-43.90767,58.441563,-18.440866,27.96586,-17.969337,21.04812,-15.550262,13.395051,-15.685904,9.364441,-15.323451,1.5323157,-5.9749947,2.0517452,-6.8151,4.2109413,-3.407656,1.7647108,metal
0.44622388,0.22038391,2566.910608201603,2408.6174998051465,5444.5504108818695,0.12520937137190402,-12.502531,91.33017,-23.079102,50.981163,-12.106397,30.916203,-15.001935,23.06173,-14.281173,23.065378,-17.684673,13.16198,-15.200903,3.9402606,-9.093106,5.543549,-9.840607,5.6275406,-7.0400944,1.4170808,metal
0.4483327,0.24473605,2068.6843930292544,2199.3695655238575,4439.356489151993,0.08889326443982198,-40.462826,105.28377,-14.121417,54.854095,-1.1847314,20.07817,-11.686578,22.177692,-10.237689,14.195449,-6.9125767,13.345138,-9.254659,6.935654,-4.3940725,7.8038287,-7.6232214,0.660621,-3.9646738,-0.0010203075,metal
0.4366056,0.09364971,2463.4494582050966,2037.300178784003,4547.580834734182,0.15180860584365324,-93.59134,89.89402,-55.902695,51.637325,-5.558396,28.777815,-13.892873,27.350773,-15.316164,22.829412,-12.410712,9.704986,-19.730852,-0.77918744,-9.100343,12.41412,-5.453556,4.238625,-10.8701935,-2.9501216,metal
0.5525924,0.07755839,2877.399022234635,2101.1766118449304,5198.36856617647,0.18530764742163314,-117.9197,65.44176,-51.43996,74.10702,-13.760528,25.753458,-13.138064,32.225914,-10.345248,21.713371,-7.8024545,12.349829,-14.452733,5.787718,-13.264057,4.5679383,-11.399253,-0.6668631,-4.573327,-0.21592188,metal
0.4812479,0.1440742,2789.300841643996,2247.55273231388,5345.842674420714,0.17996187475812694,-28.089987,84.033875,-43.716156,47.99097,-22.45509,19.917406,-25.18115,24.802288,-13.120749,24.669502,-16.419373,17.564196,-15.417398,8.639938,-9.952718,7.071071,-9.484701,8.427125,-3.548901,2.6234772,metal
0.46229282,0.23020585,1525.6954691515564,1868.4091444059852,3501.087162738245,0.051203016157120744,-77.45472,130.88896,-23.287468,61.99624,0.90756875,30.532888,-8.758489,19.443262,-2.227692,13.108556,-3.2997828,8.935825,-8.964679,-0.35130334,-6.036298,-0.3981811,-6.789776,-4.3958716,0.97613376,3.9791052,metal
0.42996472,0.2933537,2642.032925778633,2461.1191861458697,5566.866337920859,0.12134280367163312,2.76582,77.069046,-17.562174,57.969265,0.7340003,28.834631,-7.8623486,27.62109,-13.553445,17.290194,-7.5781507,13.043516,-8.747499,6.2662,-8.75173,5.6346817,-10.762566,1.7315366,-7.0443177,-1.6029269,metal
0.42686749,0.14660068,2141.760929048819,2217.392132662726,4682.913349730312,0.08467824835526316,-93.4888,100.64778,-23.36959,52.49629,-7.7495117,39.58746,-7.7753906,26.730106,-12.477862,11.733406,-10.55607,23.026806,-9.961859,4.1548424,-12.798698,1.7885051,-2.0170689,1.9329511,-9.061236,-7.053525,metal
0.49709386,0.13986295,2848.182022368144,2497.656043493818,5930.589138538845,0.14412119956946595,-73.53079,74.63624,-16.441614,55.65842,-7.735835,36.544735,-18.304749,27.83494,-11.930489,20.062954,-11.356052,14.714357,-7.2918735,9.606173,-6.7524467,7.8925447,-3.5827742,2.666089,-5.1028223,3.0479608,metal
0.49260235,0.22735067,2906.8537059020937,2374.6262223434837,5519.324958730408,0.17261573626160992,4.940334,75.07084,-24.737082,57.010853,-21.78284,26.048838,-12.566025,17.441984,-10.24325,18.605541,-13.024874,18.953098,-9.702419,11.359749,-7.2705593,7.729152,-5.397446,3.4073267,-6.935817,6.544121,metal
0.5335914,0.26945254,2815.480455068502,2548.1294283251427,5898.380999963719,0.13186541577979877,-1.6504898,73.40672,-15.8976755,55.80285,-1.9217752,34.024567,-8.33632,32.767876,-9.721336,20.836998,-9.041395,13.956027,-9.598968,4.965141,-6.625369,6.481496,-6.449592,2.2325194,-3.009212,1.9899175,metal
0.39189994,0.15696204,2450.4078120136996,2388.143725140329,5024.452951153735,0.12449924717008513,-57.800613,86.53878,-11.776967,38.7768,2.375864,8.829937,-1.2931184,9.917737,-1.6644962,9.836173,3.0134122,7.5246854,1.7179295,5.66263,-0.7007106,3.4496064,0.13334651,-0.95583814,-2.637059,1.6531119,disco
0.35809016,0.10787619,2410.0020281305497,2575.8047598645294,5080.294280155525,0.0996603950996517,-124.19868,90.16968,-11.312609,10.940362,-1.1521436,-3.7543972,-0.8530474,-3.8402538,-3.7089515,-0.26702476,-5.8232455,-3.4306006,-4.6257415,-4.559666,-5.4870396,-5.199043,-4.60868,-1.811132,-1.3179176,-1.9561292,disco
0.41647133,0.17351265,2036.7728048043857,2079.237240380343,4203.124584280669,0.09159921935468267,-116.98034,98.51445,-19.01401,44.84704,3.8032014,28.483187,-1.102687,14.693483,-7.7538223,9.756313,-10.111344,6.3672557,-3.920232,7.902921,-3.2126446,0.13058008,-7.841634,-1.7346324,-2.4309783,-0.72165364,disco
0.35765976,0.12288418,3653.396938317012,3234.1734231198407,7835.32762084583,0.18083450742550308,-65.79326,52.831802,16.578833,12.54698,5.604338,8.383382,-0.610474,-0.6237842,-4.082043,0.6868591,-7.787457,-1.8914624,-7.2499976,-5.273299,-3.0442164,-4.3391833,-2.5437577,0.720826,-0.30960414,2.9366217,disco
0.3319702,0.068242274,2219.3232376250994,2306.993918968888,4882.52047606666,0.09617402162345201,-182.05023,103.41656,-18.22728,31.200912,-12.540437,18.842093,-12.869497,19.378906,-17.704332,18.50028,-14.324433,11.545081,-11.634119,5.5954614,-8.039428,0.2704893,-8.0900135,2.7273417,-3.2884352,3.507127,disco
0.358252,0.0762048,1755.2903582545093,2043.0111365643288,3816.2602569296632,0.07696816648123066,-182.7882,124.1851,-10.062487,41.59245,-7.3899937,26.952116,-12.362844,19.820305,-16.069172,16.20639,-10.253923,3.123712,-8.989258,2.1562557,-6.1063056,3.9118853,-3.7005365,4.9401946,-1.2491528,2.5313783,disco
0.4503064,0.1699541,3168.1112406928287,3047.644241281729,6935.358062838623,0.1508622774767802,-40.729237,63.947403,4.90489,16.340809,12.100068,9.339081,4.540618,5.1896324,-0.5894374,-0.06985211,2.9546146,-1.4821672,-1.7598724,-2.2666605,-6.1254697,-4.7247868,-4.7429504,-5.763995,-4.029355,-5.362603,disco
0.41654116,0.09199635,2481.887352406179,2178.616422901751,4956.828360070385,0.13440697259578174,-133.8668,93.47174,-24.215986,61.44255,-22.856274,30.976551,-14.959397,20.244457,-9.292844,15.786768,-8.740783,11.96879,-5.320814,4.992871,-0.67285985,3.7227201,2.09798,5.443536,3.0959997,2.4591088,disco
0.42267156,0.1809062,2577.013955506876,2387.3710450599965,5419.383896393672,0.13824595164957432,-63.65034,94.46596,-13.425887,32.77123,-13.71462,26.78027,-19.395613,24.65254,-11.667618,13.727572,-9.442895,8.833796,-4.980147,9.2148905,-3.470476,1.4862686,-8.885652,0.25321516,-5.4527493,-1.1330739,disco
0.38407364,0.1475287,3075.059149844922,3031.881214983589,6848.758586493808,0.13853393176760836,-59.006565,68.87012,-8.457222,3.5900607,5.0725217,3.284628,13.525487,-1.3692732,1.6712126,3.7126453,-3.715991,-0.31718874,-2.8357637,-8.801013,-4.492697,-6.412872,0.45433882,-2.2726712,2.9792905,-0.018868461,disco
0.40136924,0.052156653,2566.1260441601803,2533.6870788134956,5521.508278861504,0.11465010037732198,-226.35432,78.271614,7.8452187,53.8568,-1.1519349,11.3028345,-7.8484793,24.36511,-14.952828,18.494564,-19.137503,6.156276,-10.068168,5.2878304,-11.683896,3.3380044,-11.275221,1.3868339,-10.699086,-4.3292,disco
0.37072912,0.1067002,2457.998545443571,2400.7893666639106,5268.943139421682,0.11753292497097523,-123.78829,89.824844,-1.8406461,51.169796,-16.261305,28.283545,-12.495137,19.032148,-13.280038,18.500017,-13.776396,12.866395,-8.7555,8.260726,-8.236545,5.5192523,-8.406669,4.479527,0.3087592,1.8299166,disco
0.43456843,0.20560874,2522.8702609517236,2564.5703679361486,5342.909358824739,0.11443506010545666,-36.030983,83.65931,-2.7294114,32.392513,9.1963415,4.1342163,0.033838987,11.114394,-2.8908203,7.905869,0.6144371,3.6502342,3.7515378,4.070797,-3.3186338,0.09888028,-3.843196,-0.50684434,-3.4149015,-0.77121055,disco
0.42088634,0.14515093,2605.158778871083,2533.400411803869,5352.617633453464,0.12638850256385448,-78.35117,80.074615,-9.1673765,25.477053,-3.3905444,16.8094,7.2707057,1.818662,0.49557415,6.320318,1.4938976,2.1636302,0.65810484,-3.3820214,-0.911081,2.9360857,-0.6341331,5.8765235,1.8965183,-0.61301386,disco
0.3583835,0.07870453,2292.41885340361,2208.3410022972375,4740.313002642463,0.11643089081849846,-193.22008,89.19422,-20.013872,38.74353,-2.7159598,17.057266,-7.9501605,16.08651,-16.764881,7.716307,-15.71264,9.034708,-11.31675,3.895385,-8.224794,3.0170588,-6.879084,-0.70772284,-6.407636,-0.546875,disco
0.4343006,0.08449773,2902.983480055396,2302.247545056725,5470.541920381434,0.184138720249613,-128.46767,67.26375,-36.918983,40.90837,-21.745594,23.162697,-13.252984,13.093862,-14.004485,17.799566,-15.179246,16.37246,-10.465582,12.8358555,-9.216798,4.3896093,-5.4432764,7.246392,-2.667623,6.573778,disco
0.41186738,0.1770407,3290.4921281244474,2766.2269941018653,6514.877272095105,0.18854685685952013,-28.934706,51.971786,-7.6104937,21.605564,8.12836,18.120981,6.8754973,6.5840025,0.72813475,11.147646,-1.8413448,1.6686252,-2.6266403,-1.3988687,-3.6203122,0.19592607,-0.50231093,2.492097,-3.4764967,-0.12979735,disco
0.5478755,0.29373863,2583.3267231399764,2626.356286005615,5855.539592353183,0.09977263931888544,-51.776085,70.33135,-3.9117007,49.74228,1.587971,35.703487,-4.088695,24.787909,-9.707024,22.03928,-6.1149955,17.18126,-2.766424,11.962386,-1.6310154,6.924509,-2.909797,4.9149704,-0.48781273,6.7344446,disco
0.4012705,0.14301582,3042.993183926036,2969.1343437380074,6611.985018231182,0.1315751681017802,-68.09459,66.36573,11.869311,21.982038,9.769293,6.6966743,1.6115296,3.8194947,0.95873666,4.773914,-4.2044983,-0.0588313,-1.2347755,0.077795826,-1.1298578,-2.0621068,2.565989,1.3888539,2.1794925,2.2477427,disco
